Number of nodes = 6109
mode number = 4641, l = 68, m = -51
mode number = 4642, l = 68, m = -50
mode number = 4643, l = 68, m = -49
mode number = 4644, l = 68, m = -48
mode number = 4645, l = 68, m = -47
mode number = 4646, l = 68, m = -46
mode number = 4647, l = 68, m = -45
mode number = 4648, l = 68, m = -44
mode number = 4649, l = 68, m = -43
mode number = 4650, l = 68, m = -42
mode number = 4651, l = 68, m = -41
mode number = 4652, l = 68, m = -40
mode number = 4653, l = 68, m = -39
mode number = 4654, l = 68, m = -38
mode number = 4655, l = 68, m = -37
mode number = 4656, l = 68, m = -36
mode number = 4657, l = 68, m = -35
mode number = 4658, l = 68, m = -34
mode number = 4659, l = 68, m = -33
mode number = 4660, l = 68, m = -32
mode number = 4661, l = 68, m = -31
mode number = 4662, l = 68, m = -30
mode number = 4663, l = 68, m = -29
mode number = 4664, l = 68, m = -28
mode number = 4665, l = 68, m = -27
mode number = 4666, l = 68, m = -26
mode number = 4667, l = 68, m = -25
mode number = 4668, l = 68, m = -24
mode number = 4669, l = 68, m = -23
mode number = 4670, l = 68, m = -22
mode number = 4671, l = 68, m = -21
mode number = 4672, l = 68, m = -20
mode number = 4673, l = 68, m = -19
mode number = 4674, l = 68, m = -18
mode number = 4675, l = 68, m = -17
mode number = 4676, l = 68, m = -16
mode number = 4677, l = 68, m = -15
mode number = 4678, l = 68, m = -14
mode number = 4679, l = 68, m = -13
mode number = 4680, l = 68, m = -12
mode number = 4681, l = 68, m = -11
mode number = 4682, l = 68, m = -10
mode number = 4683, l = 68, m = -9
mode number = 4684, l = 68, m = -8
mode number = 4685, l = 68, m = -7
mode number = 4686, l = 68, m = -6
mode number = 4687, l = 68, m = -5
mode number = 4688, l = 68, m = -4
mode number = 4689, l = 68, m = -3
mode number = 4690, l = 68, m = -2
mode number = 4691, l = 68, m = -1
mode number = 4692, l = 68, m = 0
mode number = 4693, l = 68, m = 1
mode number = 4694, l = 68, m = 2
mode number = 4695, l = 68, m = 3
mode number = 4696, l = 68, m = 4
mode number = 4697, l = 68, m = 5
mode number = 4698, l = 68, m = 6
mode number = 4699, l = 68, m = 7
mode number = 4700, l = 68, m = 8
mode number = 4701, l = 68, m = 9
mode number = 4702, l = 68, m = 10
mode number = 4703, l = 68, m = 11
mode number = 4704, l = 68, m = 12
mode number = 4705, l = 68, m = 13
mode number = 4706, l = 68, m = 14
mode number = 4707, l = 68, m = 15
mode number = 4708, l = 68, m = 16
mode number = 4709, l = 68, m = 17
mode number = 4710, l = 68, m = 18
mode number = 4711, l = 68, m = 19
mode number = 4712, l = 68, m = 20
mode number = 4713, l = 68, m = 21
mode number = 4714, l = 68, m = 22
mode number = 4715, l = 68, m = 23
mode number = 4716, l = 68, m = 24
mode number = 4717, l = 68, m = 25
mode number = 4718, l = 68, m = 26
mode number = 4719, l = 68, m = 27
mode number = 4720, l = 68, m = 28
mode number = 4721, l = 68, m = 29
mode number = 4722, l = 68, m = 30
mode number = 4723, l = 68, m = 31
mode number = 4724, l = 68, m = 32
mode number = 4725, l = 68, m = 33
mode number = 4726, l = 68, m = 34
mode number = 4727, l = 68, m = 35
mode number = 4728, l = 68, m = 36
mode number = 4729, l = 68, m = 37
mode number = 4730, l = 68, m = 38
mode number = 4731, l = 68, m = 39
mode number = 4732, l = 68, m = 40
mode number = 4733, l = 68, m = 41
mode number = 4734, l = 68, m = 42
mode number = 4735, l = 68, m = 43
mode number = 4736, l = 68, m = 44
mode number = 4737, l = 68, m = 45
mode number = 4738, l = 68, m = 46
mode number = 4739, l = 68, m = 47
mode number = 4740, l = 68, m = 48
mode number = 4741, l = 68, m = 49
mode number = 4742, l = 68, m = 50
mode number = 4743, l = 68, m = 51
mode number = 4744, l = 68, m = 52
mode number = 4745, l = 68, m = 53
mode number = 4746, l = 68, m = 54
mode number = 4747, l = 68, m = 55
mode number = 4748, l = 68, m = 56
mode number = 4749, l = 68, m = 57
mode number = 4750, l = 68, m = 58
mode number = 4751, l = 68, m = 59
mode number = 4752, l = 68, m = 60
mode number = 4753, l = 68, m = 61
mode number = 4754, l = 68, m = 62
mode number = 4755, l = 68, m = 63
mode number = 4756, l = 68, m = 64
mode number = 4757, l = 68, m = 65
mode number = 4758, l = 68, m = 66
mode number = 4759, l = 68, m = 67
mode number = 4760, l = 68, m = 68
mode number = 4761, l = 69, m = -69
mode number = 4762, l = 69, m = -68
mode number = 4763, l = 69, m = -67
mode number = 4764, l = 69, m = -66
mode number = 4765, l = 69, m = -65
mode number = 4766, l = 69, m = -64
mode number = 4767, l = 69, m = -63
mode number = 4768, l = 69, m = -62
mode number = 4769, l = 69, m = -61
mode number = 4770, l = 69, m = -60
mode number = 4771, l = 69, m = -59
mode number = 4772, l = 69, m = -58
mode number = 4773, l = 69, m = -57
mode number = 4774, l = 69, m = -56
mode number = 4775, l = 69, m = -55
mode number = 4776, l = 69, m = -54
mode number = 4777, l = 69, m = -53
mode number = 4778, l = 69, m = -52
mode number = 4779, l = 69, m = -51
mode number = 4780, l = 69, m = -50
mode number = 4781, l = 69, m = -49
mode number = 4782, l = 69, m = -48
mode number = 4783, l = 69, m = -47
mode number = 4784, l = 69, m = -46
mode number = 4785, l = 69, m = -45
mode number = 4786, l = 69, m = -44
mode number = 4787, l = 69, m = -43
mode number = 4788, l = 69, m = -42
mode number = 4789, l = 69, m = -41
mode number = 4790, l = 69, m = -40
mode number = 4791, l = 69, m = -39
mode number = 4792, l = 69, m = -38
mode number = 4793, l = 69, m = -37
mode number = 4794, l = 69, m = -36
mode number = 4795, l = 69, m = -35
mode number = 4796, l = 69, m = -34
mode number = 4797, l = 69, m = -33
mode number = 4798, l = 69, m = -32
mode number = 4799, l = 69, m = -31
mode number = 4800, l = 69, m = -30
mode number = 4801, l = 69, m = -29
mode number = 4802, l = 69, m = -28
mode number = 4803, l = 69, m = -27
mode number = 4804, l = 69, m = -26
mode number = 4805, l = 69, m = -25
mode number = 4806, l = 69, m = -24
mode number = 4807, l = 69, m = -23
mode number = 4808, l = 69, m = -22
mode number = 4809, l = 69, m = -21
mode number = 4810, l = 69, m = -20
mode number = 4811, l = 69, m = -19
mode number = 4812, l = 69, m = -18
mode number = 4813, l = 69, m = -17
mode number = 4814, l = 69, m = -16
mode number = 4815, l = 69, m = -15
mode number = 4816, l = 69, m = -14
mode number = 4817, l = 69, m = -13
mode number = 4818, l = 69, m = -12
mode number = 4819, l = 69, m = -11
mode number = 4820, l = 69, m = -10
mode number = 4821, l = 69, m = -9
mode number = 4822, l = 69, m = -8
mode number = 4823, l = 69, m = -7
mode number = 4824, l = 69, m = -6
mode number = 4825, l = 69, m = -5
mode number = 4826, l = 69, m = -4
mode number = 4827, l = 69, m = -3
mode number = 4828, l = 69, m = -2
mode number = 4829, l = 69, m = -1
mode number = 4830, l = 69, m = 0
mode number = 4831, l = 69, m = 1
mode number = 4832, l = 69, m = 2
mode number = 4833, l = 69, m = 3
mode number = 4834, l = 69, m = 4
mode number = 4835, l = 69, m = 5
mode number = 4836, l = 69, m = 6
mode number = 4837, l = 69, m = 7
mode number = 4838, l = 69, m = 8
mode number = 4839, l = 69, m = 9
mode number = 4840, l = 69, m = 10
mode number = 4841, l = 69, m = 11
mode number = 4842, l = 69, m = 12
mode number = 4843, l = 69, m = 13
mode number = 4844, l = 69, m = 14
mode number = 4845, l = 69, m = 15
mode number = 4846, l = 69, m = 16
mode number = 4847, l = 69, m = 17
mode number = 4848, l = 69, m = 18
mode number = 4849, l = 69, m = 19
mode number = 4850, l = 69, m = 20
mode number = 4851, l = 69, m = 21
mode number = 4852, l = 69, m = 22
mode number = 4853, l = 69, m = 23
mode number = 4854, l = 69, m = 24
mode number = 4855, l = 69, m = 25
mode number = 4856, l = 69, m = 26
mode number = 4857, l = 69, m = 27
mode number = 4858, l = 69, m = 28
mode number = 4859, l = 69, m = 29
mode number = 4860, l = 69, m = 30
mode number = 4861, l = 69, m = 31
mode number = 4862, l = 69, m = 32
mode number = 4863, l = 69, m = 33
mode number = 4864, l = 69, m = 34
mode number = 4865, l = 69, m = 35
mode number = 4866, l = 69, m = 36
mode number = 4867, l = 69, m = 37
mode number = 4868, l = 69, m = 38
mode number = 4869, l = 69, m = 39
mode number = 4870, l = 69, m = 40
mode number = 4871, l = 69, m = 41
mode number = 4872, l = 69, m = 42
mode number = 4873, l = 69, m = 43
mode number = 4874, l = 69, m = 44
mode number = 4875, l = 69, m = 45
mode number = 4876, l = 69, m = 46
mode number = 4877, l = 69, m = 47
mode number = 4878, l = 69, m = 48
mode number = 4879, l = 69, m = 49
mode number = 4880, l = 69, m = 50
mode number = 4881, l = 69, m = 51
mode number = 4882, l = 69, m = 52
mode number = 4883, l = 69, m = 53
mode number = 4884, l = 69, m = 54
mode number = 4885, l = 69, m = 55
mode number = 4886, l = 69, m = 56
mode number = 4887, l = 69, m = 57
mode number = 4888, l = 69, m = 58
mode number = 4889, l = 69, m = 59
mode number = 4890, l = 69, m = 60
mode number = 4891, l = 69, m = 61
mode number = 4892, l = 69, m = 62
mode number = 4893, l = 69, m = 63
mode number = 4894, l = 69, m = 64
mode number = 4895, l = 69, m = 65
mode number = 4896, l = 69, m = 66
mode number = 4897, l = 69, m = 67
mode number = 4898, l = 69, m = 68
mode number = 4899, l = 69, m = 69
mode number = 4900, l = 70, m = -70
mode number = 4901, l = 70, m = -69
mode number = 4902, l = 70, m = -68
mode number = 4903, l = 70, m = -67
mode number = 4904, l = 70, m = -66
mode number = 4905, l = 70, m = -65
mode number = 4906, l = 70, m = -64
mode number = 4907, l = 70, m = -63
mode number = 4908, l = 70, m = -62
mode number = 4909, l = 70, m = -61
mode number = 4910, l = 70, m = -60
mode number = 4911, l = 70, m = -59
mode number = 4912, l = 70, m = -58
mode number = 4913, l = 70, m = -57
mode number = 4914, l = 70, m = -56
mode number = 4915, l = 70, m = -55
mode number = 4916, l = 70, m = -54
mode number = 4917, l = 70, m = -53
mode number = 4918, l = 70, m = -52
mode number = 4919, l = 70, m = -51
mode number = 4920, l = 70, m = -50
mode number = 4921, l = 70, m = -49
mode number = 4922, l = 70, m = -48
mode number = 4923, l = 70, m = -47
mode number = 4924, l = 70, m = -46
mode number = 4925, l = 70, m = -45
mode number = 4926, l = 70, m = -44
mode number = 4927, l = 70, m = -43
mode number = 4928, l = 70, m = -42
mode number = 4929, l = 70, m = -41
mode number = 4930, l = 70, m = -40
mode number = 4931, l = 70, m = -39
mode number = 4932, l = 70, m = -38
mode number = 4933, l = 70, m = -37
mode number = 4934, l = 70, m = -36
mode number = 4935, l = 70, m = -35
mode number = 4936, l = 70, m = -34
mode number = 4937, l = 70, m = -33
mode number = 4938, l = 70, m = -32
mode number = 4939, l = 70, m = -31
mode number = 4940, l = 70, m = -30
mode number = 4941, l = 70, m = -29
mode number = 4942, l = 70, m = -28
mode number = 4943, l = 70, m = -27
mode number = 4944, l = 70, m = -26
mode number = 4945, l = 70, m = -25
mode number = 4946, l = 70, m = -24
mode number = 4947, l = 70, m = -23
mode number = 4948, l = 70, m = -22
mode number = 4949, l = 70, m = -21
mode number = 4950, l = 70, m = -20
mode number = 4951, l = 70, m = -19
mode number = 4952, l = 70, m = -18
mode number = 4953, l = 70, m = -17
mode number = 4954, l = 70, m = -16
mode number = 4955, l = 70, m = -15
mode number = 4956, l = 70, m = -14
mode number = 4957, l = 70, m = -13
mode number = 4958, l = 70, m = -12
mode number = 4959, l = 70, m = -11
mode number = 4960, l = 70, m = -10
mode number = 4961, l = 70, m = -9
mode number = 4962, l = 70, m = -8
mode number = 4963, l = 70, m = -7
mode number = 4964, l = 70, m = -6
mode number = 4965, l = 70, m = -5
mode number = 4966, l = 70, m = -4
mode number = 4967, l = 70, m = -3
mode number = 4968, l = 70, m = -2
mode number = 4969, l = 70, m = -1
mode number = 4970, l = 70, m = 0
mode number = 4971, l = 70, m = 1
mode number = 4972, l = 70, m = 2
mode number = 4973, l = 70, m = 3
mode number = 4974, l = 70, m = 4
mode number = 4975, l = 70, m = 5
mode number = 4976, l = 70, m = 6
mode number = 4977, l = 70, m = 7
mode number = 4978, l = 70, m = 8
mode number = 4979, l = 70, m = 9
mode number = 4980, l = 70, m = 10
mode number = 4981, l = 70, m = 11
mode number = 4982, l = 70, m = 12
mode number = 4983, l = 70, m = 13
mode number = 4984, l = 70, m = 14
mode number = 4985, l = 70, m = 15
mode number = 4986, l = 70, m = 16
mode number = 4987, l = 70, m = 17
mode number = 4988, l = 70, m = 18
mode number = 4989, l = 70, m = 19
mode number = 4990, l = 70, m = 20
mode number = 4991, l = 70, m = 21
mode number = 4992, l = 70, m = 22
mode number = 4993, l = 70, m = 23
mode number = 4994, l = 70, m = 24
mode number = 4995, l = 70, m = 25
mode number = 4996, l = 70, m = 26
mode number = 4997, l = 70, m = 27
mode number = 4998, l = 70, m = 28
mode number = 4999, l = 70, m = 29
mode number = 5000, l = 70, m = 30
mode number = 5001, l = 70, m = 31
mode number = 5002, l = 70, m = 32
mode number = 5003, l = 70, m = 33
mode number = 5004, l = 70, m = 34
mode number = 5005, l = 70, m = 35
mode number = 5006, l = 70, m = 36
mode number = 5007, l = 70, m = 37
mode number = 5008, l = 70, m = 38
mode number = 5009, l = 70, m = 39
mode number = 5010, l = 70, m = 40
mode number = 5011, l = 70, m = 41
mode number = 5012, l = 70, m = 42
mode number = 5013, l = 70, m = 43
mode number = 5014, l = 70, m = 44
mode number = 5015, l = 70, m = 45
mode number = 5016, l = 70, m = 46
mode number = 5017, l = 70, m = 47
mode number = 5018, l = 70, m = 48
mode number = 5019, l = 70, m = 49
mode number = 5020, l = 70, m = 50
mode number = 5021, l = 70, m = 51
mode number = 5022, l = 70, m = 52
mode number = 5023, l = 70, m = 53
mode number = 5024, l = 70, m = 54
mode number = 5025, l = 70, m = 55
mode number = 5026, l = 70, m = 56
mode number = 5027, l = 70, m = 57
mode number = 5028, l = 70, m = 58
mode number = 5029, l = 70, m = 59
mode number = 5030, l = 70, m = 60
mode number = 5031, l = 70, m = 61
mode number = 5032, l = 70, m = 62
mode number = 5033, l = 70, m = 63
mode number = 5034, l = 70, m = 64
mode number = 5035, l = 70, m = 65
mode number = 5036, l = 70, m = 66
mode number = 5037, l = 70, m = 67
mode number = 5038, l = 70, m = 68
mode number = 5039, l = 70, m = 69
mode number = 5040, l = 70, m = 70
mode number = 5041, l = 71, m = -71
mode number = 5042, l = 71, m = -70
mode number = 5043, l = 71, m = -69
mode number = 5044, l = 71, m = -68
mode number = 5045, l = 71, m = -67
mode number = 5046, l = 71, m = -66
mode number = 5047, l = 71, m = -65
mode number = 5048, l = 71, m = -64
mode number = 5049, l = 71, m = -63
mode number = 5050, l = 71, m = -62
mode number = 5051, l = 71, m = -61
mode number = 5052, l = 71, m = -60
mode number = 5053, l = 71, m = -59
mode number = 5054, l = 71, m = -58
mode number = 5055, l = 71, m = -57
mode number = 5056, l = 71, m = -56
mode number = 5057, l = 71, m = -55
mode number = 5058, l = 71, m = -54
mode number = 5059, l = 71, m = -53
mode number = 5060, l = 71, m = -52
mode number = 5061, l = 71, m = -51
mode number = 5062, l = 71, m = -50
mode number = 5063, l = 71, m = -49
mode number = 5064, l = 71, m = -48
mode number = 5065, l = 71, m = -47
mode number = 5066, l = 71, m = -46
mode number = 5067, l = 71, m = -45
mode number = 5068, l = 71, m = -44
mode number = 5069, l = 71, m = -43
mode number = 5070, l = 71, m = -42
mode number = 5071, l = 71, m = -41
mode number = 5072, l = 71, m = -40
mode number = 5073, l = 71, m = -39
mode number = 5074, l = 71, m = -38
mode number = 5075, l = 71, m = -37
mode number = 5076, l = 71, m = -36
mode number = 5077, l = 71, m = -35
mode number = 5078, l = 71, m = -34
mode number = 5079, l = 71, m = -33
mode number = 5080, l = 71, m = -32
mode number = 5081, l = 71, m = -31
mode number = 5082, l = 71, m = -30
mode number = 5083, l = 71, m = -29
mode number = 5084, l = 71, m = -28
mode number = 5085, l = 71, m = -27
mode number = 5086, l = 71, m = -26
mode number = 5087, l = 71, m = -25
mode number = 5088, l = 71, m = -24
mode number = 5089, l = 71, m = -23
mode number = 5090, l = 71, m = -22
mode number = 5091, l = 71, m = -21
mode number = 5092, l = 71, m = -20
mode number = 5093, l = 71, m = -19
mode number = 5094, l = 71, m = -18
mode number = 5095, l = 71, m = -17
mode number = 5096, l = 71, m = -16
mode number = 5097, l = 71, m = -15
mode number = 5098, l = 71, m = -14
mode number = 5099, l = 71, m = -13
mode number = 5100, l = 71, m = -12
mode number = 5101, l = 71, m = -11
mode number = 5102, l = 71, m = -10
mode number = 5103, l = 71, m = -9
mode number = 5104, l = 71, m = -8
mode number = 5105, l = 71, m = -7
mode number = 5106, l = 71, m = -6
mode number = 5107, l = 71, m = -5
mode number = 5108, l = 71, m = -4
mode number = 5109, l = 71, m = -3
mode number = 5110, l = 71, m = -2
mode number = 5111, l = 71, m = -1
mode number = 5112, l = 71, m = 0
mode number = 5113, l = 71, m = 1
mode number = 5114, l = 71, m = 2
mode number = 5115, l = 71, m = 3
mode number = 5116, l = 71, m = 4
mode number = 5117, l = 71, m = 5
mode number = 5118, l = 71, m = 6
mode number = 5119, l = 71, m = 7
mode number = 5120, l = 71, m = 8
mode number = 5121, l = 71, m = 9
mode number = 5122, l = 71, m = 10
mode number = 5123, l = 71, m = 11
mode number = 5124, l = 71, m = 12
mode number = 5125, l = 71, m = 13
mode number = 5126, l = 71, m = 14
mode number = 5127, l = 71, m = 15
mode number = 5128, l = 71, m = 16
mode number = 5129, l = 71, m = 17
mode number = 5130, l = 71, m = 18
mode number = 5131, l = 71, m = 19
mode number = 5132, l = 71, m = 20
mode number = 5133, l = 71, m = 21
mode number = 5134, l = 71, m = 22
mode number = 5135, l = 71, m = 23
mode number = 5136, l = 71, m = 24
mode number = 5137, l = 71, m = 25
mode number = 5138, l = 71, m = 26
mode number = 5139, l = 71, m = 27
mode number = 5140, l = 71, m = 28
mode number = 5141, l = 71, m = 29
mode number = 5142, l = 71, m = 30
mode number = 5143, l = 71, m = 31
mode number = 5144, l = 71, m = 32
mode number = 5145, l = 71, m = 33
mode number = 5146, l = 71, m = 34
mode number = 5147, l = 71, m = 35
mode number = 5148, l = 71, m = 36
mode number = 5149, l = 71, m = 37
mode number = 5150, l = 71, m = 38
mode number = 5151, l = 71, m = 39
mode number = 5152, l = 71, m = 40
mode number = 5153, l = 71, m = 41
mode number = 5154, l = 71, m = 42
mode number = 5155, l = 71, m = 43
mode number = 5156, l = 71, m = 44
mode number = 5157, l = 71, m = 45
mode number = 5158, l = 71, m = 46
mode number = 5159, l = 71, m = 47
mode number = 5160, l = 71, m = 48
mode number = 5161, l = 71, m = 49
mode number = 5162, l = 71, m = 50
mode number = 5163, l = 71, m = 51
mode number = 5164, l = 71, m = 52
mode number = 5165, l = 71, m = 53
mode number = 5166, l = 71, m = 54
mode number = 5167, l = 71, m = 55
mode number = 5168, l = 71, m = 56
mode number = 5169, l = 71, m = 57
mode number = 5170, l = 71, m = 58
mode number = 5171, l = 71, m = 59
mode number = 5172, l = 71, m = 60
mode number = 5173, l = 71, m = 61
mode number = 5174, l = 71, m = 62
mode number = 5175, l = 71, m = 63
mode number = 5176, l = 71, m = 64
mode number = 5177, l = 71, m = 65
mode number = 5178, l = 71, m = 66
mode number = 5179, l = 71, m = 67
mode number = 5180, l = 71, m = 68
mode number = 5181, l = 71, m = 69
mode number = 5182, l = 71, m = 70
mode number = 5183, l = 71, m = 71
mode number = 5184, l = 72, m = -72
mode number = 5185, l = 72, m = -71
mode number = 5186, l = 72, m = -70
mode number = 5187, l = 72, m = -69
mode number = 5188, l = 72, m = -68
mode number = 5189, l = 72, m = -67
mode number = 5190, l = 72, m = -66
mode number = 5191, l = 72, m = -65
mode number = 5192, l = 72, m = -64
mode number = 5193, l = 72, m = -63
mode number = 5194, l = 72, m = -62
mode number = 5195, l = 72, m = -61
mode number = 5196, l = 72, m = -60
mode number = 5197, l = 72, m = -59
mode number = 5198, l = 72, m = -58
mode number = 5199, l = 72, m = -57
mode number = 5200, l = 72, m = -56
mode number = 5201, l = 72, m = -55
mode number = 5202, l = 72, m = -54
mode number = 5203, l = 72, m = -53
mode number = 5204, l = 72, m = -52
mode number = 5205, l = 72, m = -51
mode number = 5206, l = 72, m = -50
mode number = 5207, l = 72, m = -49
mode number = 5208, l = 72, m = -48
mode number = 5209, l = 72, m = -47
mode number = 5210, l = 72, m = -46
mode number = 5211, l = 72, m = -45
mode number = 5212, l = 72, m = -44
mode number = 5213, l = 72, m = -43
mode number = 5214, l = 72, m = -42
mode number = 5215, l = 72, m = -41
mode number = 5216, l = 72, m = -40
mode number = 5217, l = 72, m = -39
mode number = 5218, l = 72, m = -38
mode number = 5219, l = 72, m = -37
mode number = 5220, l = 72, m = -36
mode number = 5221, l = 72, m = -35
mode number = 5222, l = 72, m = -34
mode number = 5223, l = 72, m = -33
mode number = 5224, l = 72, m = -32
mode number = 5225, l = 72, m = -31
mode number = 5226, l = 72, m = -30
mode number = 5227, l = 72, m = -29
mode number = 5228, l = 72, m = -28
mode number = 5229, l = 72, m = -27
mode number = 5230, l = 72, m = -26
mode number = 5231, l = 72, m = -25
mode number = 5232, l = 72, m = -24
mode number = 5233, l = 72, m = -23
mode number = 5234, l = 72, m = -22
mode number = 5235, l = 72, m = -21
mode number = 5236, l = 72, m = -20
mode number = 5237, l = 72, m = -19
mode number = 5238, l = 72, m = -18
mode number = 5239, l = 72, m = -17
mode number = 5240, l = 72, m = -16
mode number = 5241, l = 72, m = -15
mode number = 5242, l = 72, m = -14
mode number = 5243, l = 72, m = -13
mode number = 5244, l = 72, m = -12
mode number = 5245, l = 72, m = -11
mode number = 5246, l = 72, m = -10
mode number = 5247, l = 72, m = -9
mode number = 5248, l = 72, m = -8
mode number = 5249, l = 72, m = -7
mode number = 5250, l = 72, m = -6
mode number = 5251, l = 72, m = -5
mode number = 5252, l = 72, m = -4
mode number = 5253, l = 72, m = -3
mode number = 5254, l = 72, m = -2
mode number = 5255, l = 72, m = -1
mode number = 5256, l = 72, m = 0
mode number = 5257, l = 72, m = 1
mode number = 5258, l = 72, m = 2
mode number = 5259, l = 72, m = 3
mode number = 5260, l = 72, m = 4
mode number = 5261, l = 72, m = 5
mode number = 5262, l = 72, m = 6
mode number = 5263, l = 72, m = 7
mode number = 5264, l = 72, m = 8
mode number = 5265, l = 72, m = 9
mode number = 5266, l = 72, m = 10
mode number = 5267, l = 72, m = 11
mode number = 5268, l = 72, m = 12
mode number = 5269, l = 72, m = 13
mode number = 5270, l = 72, m = 14
mode number = 5271, l = 72, m = 15
mode number = 5272, l = 72, m = 16
mode number = 5273, l = 72, m = 17
mode number = 5274, l = 72, m = 18
mode number = 5275, l = 72, m = 19
mode number = 5276, l = 72, m = 20
mode number = 5277, l = 72, m = 21
mode number = 5278, l = 72, m = 22
mode number = 5279, l = 72, m = 23
mode number = 5280, l = 72, m = 24
mode number = 5281, l = 72, m = 25
mode number = 5282, l = 72, m = 26
mode number = 5283, l = 72, m = 27
mode number = 5284, l = 72, m = 28
mode number = 5285, l = 72, m = 29
mode number = 5286, l = 72, m = 30
mode number = 5287, l = 72, m = 31
mode number = 5288, l = 72, m = 32
mode number = 5289, l = 72, m = 33
mode number = 5290, l = 72, m = 34
mode number = 5291, l = 72, m = 35
mode number = 5292, l = 72, m = 36
mode number = 5293, l = 72, m = 37
mode number = 5294, l = 72, m = 38
mode number = 5295, l = 72, m = 39
mode number = 5296, l = 72, m = 40
mode number = 5297, l = 72, m = 41
mode number = 5298, l = 72, m = 42
mode number = 5299, l = 72, m = 43
mode number = 5300, l = 72, m = 44
mode number = 5301, l = 72, m = 45
mode number = 5302, l = 72, m = 46
mode number = 5303, l = 72, m = 47
mode number = 5304, l = 72, m = 48
mode number = 5305, l = 72, m = 49
mode number = 5306, l = 72, m = 50
mode number = 5307, l = 72, m = 51
mode number = 5308, l = 72, m = 52
mode number = 5309, l = 72, m = 53
mode number = 5310, l = 72, m = 54
mode number = 5311, l = 72, m = 55
mode number = 5312, l = 72, m = 56
mode number = 5313, l = 72, m = 57
mode number = 5314, l = 72, m = 58
mode number = 5315, l = 72, m = 59
mode number = 5316, l = 72, m = 60
mode number = 5317, l = 72, m = 61
mode number = 5318, l = 72, m = 62
mode number = 5319, l = 72, m = 63
mode number = 5320, l = 72, m = 64
mode number = 5321, l = 72, m = 65
mode number = 5322, l = 72, m = 66
mode number = 5323, l = 72, m = 67
mode number = 5324, l = 72, m = 68
mode number = 5325, l = 72, m = 69
mode number = 5326, l = 72, m = 70
mode number = 5327, l = 72, m = 71
mode number = 5328, l = 72, m = 72
mode number = 5329, l = 73, m = -73
mode number = 5330, l = 73, m = -72
mode number = 5331, l = 73, m = -71
mode number = 5332, l = 73, m = -70
mode number = 5333, l = 73, m = -69
mode number = 5334, l = 73, m = -68
mode number = 5335, l = 73, m = -67
mode number = 5336, l = 73, m = -66
mode number = 5337, l = 73, m = -65
mode number = 5338, l = 73, m = -64
mode number = 5339, l = 73, m = -63
mode number = 5340, l = 73, m = -62
mode number = 5341, l = 73, m = -61
mode number = 5342, l = 73, m = -60
mode number = 5343, l = 73, m = -59
mode number = 5344, l = 73, m = -58
mode number = 5345, l = 73, m = -57
mode number = 5346, l = 73, m = -56
mode number = 5347, l = 73, m = -55
mode number = 5348, l = 73, m = -54
mode number = 5349, l = 73, m = -53
mode number = 5350, l = 73, m = -52
mode number = 5351, l = 73, m = -51
mode number = 5352, l = 73, m = -50
mode number = 5353, l = 73, m = -49
mode number = 5354, l = 73, m = -48
mode number = 5355, l = 73, m = -47
mode number = 5356, l = 73, m = -46
mode number = 5357, l = 73, m = -45
mode number = 5358, l = 73, m = -44
mode number = 5359, l = 73, m = -43
mode number = 5360, l = 73, m = -42
mode number = 5361, l = 73, m = -41
mode number = 5362, l = 73, m = -40
mode number = 5363, l = 73, m = -39
mode number = 5364, l = 73, m = -38
mode number = 5365, l = 73, m = -37
mode number = 5366, l = 73, m = -36
mode number = 5367, l = 73, m = -35
mode number = 5368, l = 73, m = -34
mode number = 5369, l = 73, m = -33
mode number = 5370, l = 73, m = -32
mode number = 5371, l = 73, m = -31
mode number = 5372, l = 73, m = -30
mode number = 5373, l = 73, m = -29
mode number = 5374, l = 73, m = -28
mode number = 5375, l = 73, m = -27
mode number = 5376, l = 73, m = -26
mode number = 5377, l = 73, m = -25
mode number = 5378, l = 73, m = -24
mode number = 5379, l = 73, m = -23
mode number = 5380, l = 73, m = -22
mode number = 5381, l = 73, m = -21
mode number = 5382, l = 73, m = -20
mode number = 5383, l = 73, m = -19
mode number = 5384, l = 73, m = -18
mode number = 5385, l = 73, m = -17
mode number = 5386, l = 73, m = -16
mode number = 5387, l = 73, m = -15
mode number = 5388, l = 73, m = -14
mode number = 5389, l = 73, m = -13
mode number = 5390, l = 73, m = -12
mode number = 5391, l = 73, m = -11
mode number = 5392, l = 73, m = -10
mode number = 5393, l = 73, m = -9
mode number = 5394, l = 73, m = -8
mode number = 5395, l = 73, m = -7
mode number = 5396, l = 73, m = -6
mode number = 5397, l = 73, m = -5
mode number = 5398, l = 73, m = -4
mode number = 5399, l = 73, m = -3
mode number = 5400, l = 73, m = -2
mode number = 5401, l = 73, m = -1
mode number = 5402, l = 73, m = 0
mode number = 5403, l = 73, m = 1
mode number = 5404, l = 73, m = 2
mode number = 5405, l = 73, m = 3
mode number = 5406, l = 73, m = 4
mode number = 5407, l = 73, m = 5
mode number = 5408, l = 73, m = 6
mode number = 5409, l = 73, m = 7
mode number = 5410, l = 73, m = 8
mode number = 5411, l = 73, m = 9
mode number = 5412, l = 73, m = 10
mode number = 5413, l = 73, m = 11
mode number = 5414, l = 73, m = 12
mode number = 5415, l = 73, m = 13
mode number = 5416, l = 73, m = 14
mode number = 5417, l = 73, m = 15
